apt_rent,apt_footage,rooms,distance_wh,distance_cap,building_units_available,adj_open,adj_large,adj_private,adj_great,adj_new,adj_beautiful,adj_high,adj_natural,adj_historic,adj_newly,adj_short,adj_ready,adj_furnished,adj_convenient,adj_windows
2225,618,2,2722,4692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,2703,3,5861,4602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1395,1100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3000,644,2,1395,1100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2320,1106,3,1395,1100,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2700,588,3,2015,3761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,800,4,8449,6175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,625,2,1604,4030,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1
3400,1040,3,3172,739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,2130,4,5407,6245,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,884,4,5035,2830,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2900,966,3,1725,4219,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,863,2,5762,7996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2915,4783,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,941,3,2915,4783,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2600,630,2,1256,2713,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2320,1106,3,1256,2713,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2872,1714,4,1256,2713,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2147,3600,4,7896,5623,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2000,504,2,2059,3895,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,1506,4,4659,5752,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2350,1540,5,8196,5702,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
1350,594,2,5677,6001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,816,3,2373,3510,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000,1349,3,3181,946,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2200,713,2,5130,7124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2320,1106,3,5130,7124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3495,1738,3,4048,5547,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1950,571,2,1080,3096,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,1600,4,5444,3210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,1099,3,4973,5799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,608,2,5063,2840,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2150,830,3,1822,2710,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
4654,3137,6,1822,2710,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
1651,719,2,6452,8445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,1049,3,6452,8445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1714,4,6452,8445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,1086,4,2381,3491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,1007,4,2857,4201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,406,1,1554,3689,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1651,719,2,1554,3689,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1651,719,2,4445,2768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,830,3,4445,2768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,671,2,3528,4859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3528,4859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1416,3873,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2400,730,2,1416,3873,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1311,480,1,810,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,707,2,810,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,810,2576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,659,2,2109,4107,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2320,1106,3,2109,4107,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3250,1092,3,1811,1959,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7500,5420,4,1839,3895,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3200,850,3,3027,1879,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1700,466,1,930,3352,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1651,719,2,930,3352,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2320,1106,3,930,3352,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2550,847,2,1917,3857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1625,379,1,1890,3805,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,1665,5,6294,7207,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3500,1332,3,5727,8091,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
1651,719,2,1376,3044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4700,1206,3,1376,3044,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1760,550,1,3087,5582,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1651,719,2,3087,5582,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
2320,1106,3,3087,5582,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
2350,628,2,2164,4182,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5199,2276,4,5750,8104,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,3002,2958,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1595,717,2,3002,2958,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1311,480,1,1282,1234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1282,1234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3550,1160,3,1282,1234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1482,3916,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2500,510,2,1482,3916,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
7400,1588,3,1634,4080,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1975,557,2,3380,2832,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,2956,1709,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2250,804,2,2956,1709,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1311,480,1,1689,4185,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1900,575,2,1689,4185,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3950,1600,3,2387,2660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2691,5176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,2018,3,2691,5176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2276,4380,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2950,1024,3,2276,4380,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
3000,814,2,476,2971,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2400,694,2,1938,3834,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1795,350,1,1132,3031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1132,3031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2049,4270,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4250,1475,3,2049,4270,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2750,655,2,2571,5026,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1651,719,2,2497,4991,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4450,1160,3,2497,4991,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1311,480,1,1639,1745,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2250,580,2,1639,1745,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3150,980,3,2852,4625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,1621,3,1402,3588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1900,467,2,3321,827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1121,2613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1121,2613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,852,3,1121,2613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,777,2,3123,2041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,1684,4177,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1651,719,2,1684,4177,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3950,1036,3,1684,4177,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11500,4690,6,2404,4620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,2119,5,5152,4644,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,988,2,2433,4227,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1651,719,2,1120,3483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,1401,3,1120,3483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,4933,6943,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1925,689,2,4933,6943,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
3600,3333,4,3196,3038,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1375,1360,1,4076,1873,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1950,600,2,2901,4222,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2320,1106,3,2901,4222,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1600,291,1,2715,4468,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1651,719,2,2715,4468,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2320,1106,3,2715,4468,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3450,1066,3,1407,2369,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2700,1100,3,2101,2434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,3200,4,2471,4588,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5750,1886,4,1926,4226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,1283,3,1930,1917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,1973,5,4229,6685,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4300,2048,4,6112,8289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,2121,5,6112,8289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,761,2,1575,1653,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2320,1106,3,1575,1653,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2400,544,2,1766,3647,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2250,1512,3,6911,5269,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3500,1823,3,2370,2985,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,1236,3,3929,1464,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2200,700,3,4394,5759,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2250,641,2,8928,9911,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
12500,1600,3,3190,5680,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1651,719,2,4140,1657,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2450,675,3,4140,1657,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,3596,7,2294,4765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,2184,5,8154,10106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,3108,5,4001,6492,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
7250,1785,3,1440,3927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,1714,4,1440,3927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,706,2,4502,6969,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2320,1106,3,4502,6969,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2800,2486,4,5381,6377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,1485,3,2420,3898,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,1818,4,7179,7986,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5950,1250,3,1399,3143,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2100,820,2,1470,2857,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2600,862,3,3506,2959,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2872,1714,4,3506,2959,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2650,1295,4,4396,4121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4995,2100,4,4922,6280,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4600,1063,3,973,1777,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2950,918,3,2795,4774,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1750,501,1,2606,1337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,2606,1337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,2606,1337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,859,2,2598,5083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,2598,5083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,3554,2,2419,4915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,1410,3,4120,2513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,5103,7,5792,8268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,2346,1944,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2600,615,2,2346,1944,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2320,1106,3,2346,1944,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1651,719,2,2516,5006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,1192,3,2516,5006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,1714,3,4361,1894,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3995,932,2,1453,3935,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1453,3935,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1651,719,2,1621,4114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4950,1154,3,1621,4114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2800,880,3,3821,4779,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
1800,470,2,4288,2310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,987,1822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,1410,3,987,1822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1968,3408,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4550,1900,3,1968,3408,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1311,480,1,5356,7609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,686,2,5356,7609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,5356,7609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,507,2,5379,3095,1,0,1,0,1,2,0,1,0,0,1,0,0,0,0,1
1495,500,1,1309,3186,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3500,1014,3,3317,5797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,1759,4,6730,7703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,3393,5,3309,4509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,600,2,5061,2843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,637,2,1338,3416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,600,2,1890,3470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,763,2,4504,6521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,1065,3,2674,4696,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8950,3065,6,3374,1121,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2495,668,2,2308,4297,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2450,796,3,2998,4057,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2100,410,1,1809,3611,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1651,719,2,1809,3611,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2750,1000,3,3308,4806,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2872,1714,4,3308,4806,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2044,800,4,7852,5587,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2895,800,2,3252,766,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2700,1488,5,5588,3432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,480,1,3514,3122,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1200,1612,2,3514,3122,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2872,1714,4,3514,3122,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1651,719,2,7017,8069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,973,3,7017,8069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,497,1,5255,7622,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1651,719,2,5255,7622,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5100,680,2,3219,5705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,680,2,3219,5705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,1392,4,4478,5524,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
3200,1392,4,4478,5524,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1675,351,1,1671,4168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1671,4168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1671,4168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,351,1,1671,4168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,1671,4168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1671,4168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,1042,3,5090,2861,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
3400,1042,3,5090,2861,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
4000,1392,4,4458,4161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,1392,4,4458,4161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,680,2,2279,1825,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1795,680,2,2279,1825,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1650,680,2,2912,973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,680,2,2912,973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,1392,4,3802,3285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,2121,5,3802,3285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,1392,4,3802,3285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,2121,5,3802,3285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,751,3,4254,2857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3600,751,3,4254,2857,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2000,1042,3,8823,9764,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2000,1042,3,8823,9764,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2900,1392,4,4380,2165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,1392,4,4380,2165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,650,2,1464,2657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,650,2,1464,2657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,500,2,2951,4843,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
2320,1106,3,2951,4843,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1950,500,2,2951,4843,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
2320,1106,3,2951,4843,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1311,480,1,6788,7603,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,547,2,6788,7603,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1311,480,1,6788,7603,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1600,547,2,6788,7603,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1900,1042,3,3618,1769,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1900,1042,3,3618,1769,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2000,550,2,1724,1374,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
2320,1106,3,1724,1374,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
2000,550,2,1724,1374,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
2320,1106,3,1724,1374,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
1651,719,2,1418,3914,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3300,1042,3,1418,3914,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1651,719,2,1418,3914,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3300,1042,3,1418,3914,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3700,680,2,2125,4563,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3700,680,2,2125,4563,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4000,2222,6,7730,6162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,2222,6,7730,6162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,537,2,4511,6924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1680,537,2,4511,6924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3800,680,2,2524,5021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,680,2,2524,5021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,1042,3,5852,5662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,1042,3,5852,5662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,1689,5,3754,3804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,1689,5,3754,3804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,459,1,1488,3945,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1651,719,2,1488,3945,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1488,3945,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1900,459,1,1488,3945,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1651,719,2,1488,3945,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1488,3945,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2750,1063,2,1603,1337,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,1603,1337,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,1666,4,3467,1935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,650,2,3490,1378,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3490,1378,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,480,1,5567,7504,1,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0
1850,754,2,5567,7504,1,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0
2320,1106,3,5567,7504,1,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0
3500,1500,3,3111,1595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,1100,2,5810,5588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,2772,3,7321,5937,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1650,2316,1,3414,1683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,3414,1683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,539,2,1184,1312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1651,719,2,2775,1854,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3000,915,3,2775,1854,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2400,546,2,1557,2892,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2000,1462,2,4562,2132,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1106,3,4562,2132,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,719,2,5176,2885,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2150,3360,3,5176,2885,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2200,728,2,4598,2119,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2320,1106,3,4598,2119,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2648,2632,2,2543,3742,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2649,930,3,3652,4918,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7000,2904,3,1690,4171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
